employee_id,skill_id,proficiency,confidence,source,evidence,is_inferred,verified
70bd2d91-62d0-45ec-90c6-bc08f8afe956,bd2dd30e-5753-4684-ad8b-defec1f4c6d6,4,0.73,manager_verified,Applied AWS in enterprise projects at level 4.,False,False
70bd2d91-62d0-45ec-90c6-bc08f8afe956,c32e2e45-987e-4fcc-a235-e19584801fe9,3,0.76,project_extracted,Applied Terraform in enterprise projects at level 3.,False,False
70bd2d91-62d0-45ec-90c6-bc08f8afe956,178a2f9f-6d15-485e-a684-dcab469fb886,2,0.82,self_reported,Applied Docker in enterprise projects at level 2.,True,True
70bd2d91-62d0-45ec-90c6-bc08f8afe956,e57a355f-4909-42b1-acf3-ae3970d39423,5,0.94,manager_verified,Applied Linux in enterprise projects at level 5.,False,True
70bd2d91-62d0-45ec-90c6-bc08f8afe956,93d3bd3d-b72f-4062-a983-f92e0f17d667,4,0.7,manager_verified,Applied CI/CD in enterprise projects at level 4.,True,False
70bd2d91-62d0-45ec-90c6-bc08f8afe956,1996f0fa-184e-4d28-b196-f9298c20286b,5,0.85,peer_review,Demonstrated strong Team Collaboration in cross-functional work.,False,True
70bd2d91-62d0-45ec-90c6-bc08f8afe956,6c268b76-4bcf-48ef-85e3-c692f6f7fc75,4,0.85,peer_review,Demonstrated strong Agile in cross-functional work.,False,True
f32fbbce-660a-4f8b-9d76-6abef2a0c3f8,82eb6ec3-15b4-4014-848b-e2839b7bdfcd,5,0.73,self_reported,Applied Business Analysis in enterprise projects at level 5.,True,False
f32fbbce-660a-4f8b-9d76-6abef2a0c3f8,22163dd5-3390-4046-9b40-62efbb00f353,5,0.73,self_reported,Applied Requirement Analysis in enterprise projects at level 5.,True,False
f32fbbce-660a-4f8b-9d76-6abef2a0c3f8,6c268b76-4bcf-48ef-85e3-c692f6f7fc75,5,0.79,manager_verified,Applied Agile in enterprise projects at level 5.,False,True
f32fbbce-660a-4f8b-9d76-6abef2a0c3f8,27b67913-3fc7-415f-a8c1-bf16d08e5571,5,0.85,peer_review,Demonstrated strong Communication in cross-functional work.,False,True
7aafb11e-8b52-4941-8d1c-29706027bb1e,4352cf79-2000-4b4c-a3be-724e8a896174,4,0.94,project_extracted,Applied Python in enterprise projects at level 4.,True,True
7aafb11e-8b52-4941-8d1c-29706027bb1e,899f6441-4496-4d57-8cd5-c588956f561b,3,0.71,project_extracted,Applied FastAPI in enterprise projects at level 3.,True,True
7aafb11e-8b52-4941-8d1c-29706027bb1e,5e4a8608-7ef1-43e5-8ee5-a86d5c9242e2,4,0.72,manager_verified,Applied REST API in enterprise projects at level 4.,True,True
7aafb11e-8b52-4941-8d1c-29706027bb1e,16c46e6c-223b-4521-8b6e-02686312ccaf,3,0.78,self_reported,Applied SQL in enterprise projects at level 3.,True,False
7aafb11e-8b52-4941-8d1c-29706027bb1e,ac46e3ce-936e-43f1-a213-76616dcd4393,3,0.95,manager_verified,Applied PostgreSQL in enterprise projects at level 3.,False,True
7aafb11e-8b52-4941-8d1c-29706027bb1e,178a2f9f-6d15-485e-a684-dcab469fb886,2,0.87,self_reported,Applied Docker in enterprise projects at level 2.,True,True
7aafb11e-8b52-4941-8d1c-29706027bb1e,488fe6e6-6184-4e1a-962c-149b2aac1dc6,4,0.9,self_reported,Applied Git in enterprise projects at level 4.,False,True
7aafb11e-8b52-4941-8d1c-29706027bb1e,13229b41-a1f2-4d2f-91a3-cb4638ce4cef,4,0.77,self_reported,Applied Problem Solving in enterprise projects at level 4.,False,True
7aafb11e-8b52-4941-8d1c-29706027bb1e,6c268b76-4bcf-48ef-85e3-c692f6f7fc75,4,0.85,peer_review,Demonstrated strong Agile in cross-functional work.,False,True
14edcebd-81df-44fb-808a-c95961cb71f6,4352cf79-2000-4b4c-a3be-724e8a896174,5,0.72,self_reported,Applied Python in enterprise projects at level 5.,False,True
14edcebd-81df-44fb-808a-c95961cb71f6,178a2f9f-6d15-485e-a684-dcab469fb886,3,0.73,manager_verified,Applied Docker in enterprise projects at level 3.,False,False
14edcebd-81df-44fb-808a-c95961cb71f6,29712980-fb4c-494d-8317-1defb0da8b25,3,0.81,manager_verified,Applied Kubernetes in enterprise projects at level 3.,False,True
14edcebd-81df-44fb-808a-c95961cb71f6,69c4b374-e0f9-4322-916c-fc2aca8c7c53,2,0.91,manager_verified,Applied Machine Learning in enterprise projects at level 2.,True,False
14edcebd-81df-44fb-808a-c95961cb71f6,93d3bd3d-b72f-4062-a983-f92e0f17d667,4,0.92,project_extracted,Applied CI/CD in enterprise projects at level 4.,False,False
14edcebd-81df-44fb-808a-c95961cb71f6,6c268b76-4bcf-48ef-85e3-c692f6f7fc75,4,0.85,peer_review,Demonstrated strong Agile in cross-functional work.,False,True
14edcebd-81df-44fb-808a-c95961cb71f6,27b67913-3fc7-415f-a8c1-bf16d08e5571,4,0.85,peer_review,Demonstrated strong Communication in cross-functional work.,False,True
e10c929d-3d21-42f6-b39c-6f809b43f214,2b58d681-8e55-478e-b141-3aff29cad0fd,4,0.9,manager_verified,Applied React in enterprise projects at level 4.,True,False
e10c929d-3d21-42f6-b39c-6f809b43f214,582f5336-44d1-44f8-bcca-c9db9972324f,2,0.8,manager_verified,Applied Node.js in enterprise projects at level 2.,False,True
e10c929d-3d21-42f6-b39c-6f809b43f214,62fda3ec-9eef-430c-8a1e-fca3eb205e79,4,0.85,project_extracted,Applied JavaScript in enterprise projects at level 4.,True,True
e10c929d-3d21-42f6-b39c-6f809b43f214,16c46e6c-223b-4521-8b6e-02686312ccaf,3,0.86,self_reported,Applied SQL in enterprise projects at level 3.,True,False
e10c929d-3d21-42f6-b39c-6f809b43f214,5e4a8608-7ef1-43e5-8ee5-a86d5c9242e2,4,0.73,project_extracted,Applied REST API in enterprise projects at level 4.,True,False
e10c929d-3d21-42f6-b39c-6f809b43f214,178a2f9f-6d15-485e-a684-dcab469fb886,2,0.85,manager_verified,Applied Docker in enterprise projects at level 2.,False,True
e10c929d-3d21-42f6-b39c-6f809b43f214,488fe6e6-6184-4e1a-962c-149b2aac1dc6,3,0.77,project_extracted,Applied Git in enterprise projects at level 3.,False,False
e10c929d-3d21-42f6-b39c-6f809b43f214,13229b41-a1f2-4d2f-91a3-cb4638ce4cef,3,0.85,peer_review,Demonstrated strong Problem Solving in cross-functional work.,False,True
5a9db32c-53d7-4582-9966-698d72c14860,4352cf79-2000-4b4c-a3be-724e8a896174,3,0.92,self_reported,Applied Python in enterprise projects at level 3.,True,True
5a9db32c-53d7-4582-9966-698d72c14860,df73d56b-0da5-4af6-831f-1b98b9250f00,3,0.77,manager_verified,Applied LLM in enterprise projects at level 3.,False,False
5a9db32c-53d7-4582-9966-698d72c14860,3f040b2d-7d14-49cc-92c9-b3896ffd4699,5,0.8,self_reported,Applied RAG in enterprise projects at level 5.,True,False
5a9db32c-53d7-4582-9966-698d72c14860,5ace71b6-12ce-4046-b359-157b455cd14d,4,0.73,manager_verified,Applied Vector Databases in enterprise projects at level 4.,False,False
5a9db32c-53d7-4582-9966-698d72c14860,8550a797-0b53-4eea-8f6a-6715159af69e,2,0.76,manager_verified,Applied Embeddings in enterprise projects at level 2.,True,True
5a9db32c-53d7-4582-9966-698d72c14860,61f83cd2-f4c7-4893-92f6-11580979700b,3,0.78,self_reported,Applied PyTorch in enterprise projects at level 3.,True,False
5a9db32c-53d7-4582-9966-698d72c14860,1996f0fa-184e-4d28-b196-f9298c20286b,3,0.85,peer_review,Demonstrated strong Team Collaboration in cross-functional work.,False,True
5a9db32c-53d7-4582-9966-698d72c14860,27b67913-3fc7-415f-a8c1-bf16d08e5571,4,0.85,peer_review,Demonstrated strong Communication in cross-functional work.,False,True
d6414071-d668-4785-a677-1f7003c03070,e57a355f-4909-42b1-acf3-ae3970d39423,3,0.81,self_reported,Applied Linux in enterprise projects at level 3.,False,False
d6414071-d668-4785-a677-1f7003c03070,29712980-fb4c-494d-8317-1defb0da8b25,5,0.88,project_extracted,Applied Kubernetes in enterprise projects at level 5.,False,True
d6414071-d668-4785-a677-1f7003c03070,4352cf79-2000-4b4c-a3be-724e8a896174,4,0.71,project_extracted,Applied Python in enterprise projects at level 4.,True,False
d6414071-d668-4785-a677-1f7003c03070,93d3bd3d-b72f-4062-a983-f92e0f17d667,4,0.72,self_reported,Applied CI/CD in enterprise projects at level 4.,True,False
d6414071-d668-4785-a677-1f7003c03070,13229b41-a1f2-4d2f-91a3-cb4638ce4cef,5,0.83,project_extracted,Applied Problem Solving in enterprise projects at level 5.,False,False
d6414071-d668-4785-a677-1f7003c03070,1996f0fa-184e-4d28-b196-f9298c20286b,3,0.85,peer_review,Demonstrated strong Team Collaboration in cross-functional work.,False,True
2149d0ee-0b68-439f-a757-ac04ff9a5454,4352cf79-2000-4b4c-a3be-724e8a896174,4,0.89,manager_verified,Applied Python in enterprise projects at level 4.,True,True
2149d0ee-0b68-439f-a757-ac04ff9a5454,bdb9b5da-2b2d-408a-9e77-aa304dbf61a8,5,0.82,manager_verified,Applied Statistics in enterprise projects at level 5.,False,False
2149d0ee-0b68-439f-a757-ac04ff9a5454,69c4b374-e0f9-4322-916c-fc2aca8c7c53,4,0.74,self_reported,Applied Machine Learning in enterprise projects at level 4.,False,False
2149d0ee-0b68-439f-a757-ac04ff9a5454,ea31ee4d-610d-4982-a9f0-b402bafb05d8,4,0.9,manager_verified,Applied Pandas in enterprise projects at level 4.,True,False
2149d0ee-0b68-439f-a757-ac04ff9a5454,d8820b57-4f6d-4ea5-908e-9865e6db8b1f,3,0.78,project_extracted,Applied Scikit-learn in enterprise projects at level 3.,True,True
2149d0ee-0b68-439f-a757-ac04ff9a5454,16c46e6c-223b-4521-8b6e-02686312ccaf,3,0.91,self_reported,Applied SQL in enterprise projects at level 3.,True,False
2149d0ee-0b68-439f-a757-ac04ff9a5454,95ca2857-397c-4d39-b31b-83c6946fc117,4,0.85,peer_review,Demonstrated strong Time Management in cross-functional work.,False,True
2149d0ee-0b68-439f-a757-ac04ff9a5454,27b67913-3fc7-415f-a8c1-bf16d08e5571,5,0.85,peer_review,Demonstrated strong Communication in cross-functional work.,False,True
376f790b-e9cf-4987-af09-2ba3e553527c,4352cf79-2000-4b4c-a3be-724e8a896174,5,0.83,manager_verified,Applied Python in enterprise projects at level 5.,True,False
376f790b-e9cf-4987-af09-2ba3e553527c,899f6441-4496-4d57-8cd5-c588956f561b,4,0.93,project_extracted,Applied FastAPI in enterprise projects at level 4.,False,False
376f790b-e9cf-4987-af09-2ba3e553527c,5e4a8608-7ef1-43e5-8ee5-a86d5c9242e2,3,0.9,manager_verified,Applied REST API in enterprise projects at level 3.,False,True
376f790b-e9cf-4987-af09-2ba3e553527c,16c46e6c-223b-4521-8b6e-02686312ccaf,3,0.72,manager_verified,Applied SQL in enterprise projects at level 3.,False,False
376f790b-e9cf-4987-af09-2ba3e553527c,ac46e3ce-936e-43f1-a213-76616dcd4393,3,0.88,manager_verified,Applied PostgreSQL in enterprise projects at level 3.,True,False
376f790b-e9cf-4987-af09-2ba3e553527c,178a2f9f-6d15-485e-a684-dcab469fb886,2,0.85,self_reported,Applied Docker in enterprise projects at level 2.,False,False
376f790b-e9cf-4987-af09-2ba3e553527c,488fe6e6-6184-4e1a-962c-149b2aac1dc6,5,0.73,manager_verified,Applied Git in enterprise projects at level 5.,True,False
376f790b-e9cf-4987-af09-2ba3e553527c,13229b41-a1f2-4d2f-91a3-cb4638ce4cef,5,0.86,project_extracted,Applied Problem Solving in enterprise projects at level 5.,True,True
376f790b-e9cf-4987-af09-2ba3e553527c,95ca2857-397c-4d39-b31b-83c6946fc117,3,0.85,peer_review,Demonstrated strong Time Management in cross-functional work.,False,True
376f790b-e9cf-4987-af09-2ba3e553527c,1996f0fa-184e-4d28-b196-f9298c20286b,4,0.85,peer_review,Demonstrated strong Team Collaboration in cross-functional work.,False,True
da36736f-758d-47f2-8b5f-f41be4f5b1cc,4352cf79-2000-4b4c-a3be-724e8a896174,3,0.87,manager_verified,Applied Python in enterprise projects at level 3.,True,False
da36736f-758d-47f2-8b5f-f41be4f5b1cc,df73d56b-0da5-4af6-831f-1b98b9250f00,4,0.74,manager_verified,Applied LLM in enterprise projects at level 4.,True,False
da36736f-758d-47f2-8b5f-f41be4f5b1cc,3f040b2d-7d14-49cc-92c9-b3896ffd4699,3,0.8,manager_verified,Applied RAG in enterprise projects at level 3.,True,False
da36736f-758d-47f2-8b5f-f41be4f5b1cc,5ace71b6-12ce-4046-b359-157b455cd14d,3,0.89,project_extracted,Applied Vector Databases in enterprise projects at level 3.,True,True
da36736f-758d-47f2-8b5f-f41be4f5b1cc,8550a797-0b53-4eea-8f6a-6715159af69e,3,0.94,project_extracted,Applied Embeddings in enterprise projects at level 3.,True,False
da36736f-758d-47f2-8b5f-f41be4f5b1cc,61f83cd2-f4c7-4893-92f6-11580979700b,4,0.82,project_extracted,Applied PyTorch in enterprise projects at level 4.,False,False
da36736f-758d-47f2-8b5f-f41be4f5b1cc,13229b41-a1f2-4d2f-91a3-cb4638ce4cef,5,0.85,peer_review,Demonstrated strong Problem Solving in cross-functional work.,False,True
0a107801-27d7-4221-863d-61900317b6f9,cbd94fcb-d158-472a-97a4-e7aa8efb09b7,3,0.89,project_extracted,Applied Cloud Security in enterprise projects at level 3.,False,True
0a107801-27d7-4221-863d-61900317b6f9,bd2dd30e-5753-4684-ad8b-defec1f4c6d6,5,0.72,self_reported,Applied AWS in enterprise projects at level 5.,False,False
0a107801-27d7-4221-863d-61900317b6f9,1f82e66e-3f1d-4f9c-a3c3-fe70ef440608,2,0.8,project_extracted,Applied Vulnerability Assessment in enterprise projects at level 2.,False,True
0a107801-27d7-4221-863d-61900317b6f9,27b67913-3fc7-415f-a8c1-bf16d08e5571,3,0.85,peer_review,Demonstrated strong Communication in cross-functional work.,False,True
0a107801-27d7-4221-863d-61900317b6f9,1996f0fa-184e-4d28-b196-f9298c20286b,3,0.85,peer_review,Demonstrated strong Team Collaboration in cross-functional work.,False,True
0b58d113-b3d5-454a-b54e-d2e80798b717,118c74f7-930b-487f-8325-08223167ab57,3,0.76,self_reported,Applied Network Security in enterprise projects at level 3.,False,True
0b58d113-b3d5-454a-b54e-d2e80798b717,f4870654-1f95-42fe-9c57-96db41d2382d,4,0.76,self_reported,Applied Threat Detection in enterprise projects at level 4.,True,True
0b58d113-b3d5-454a-b54e-d2e80798b717,f1101892-b628-4d5f-a515-0502665db3fc,4,0.86,manager_verified,Applied SIEM in enterprise projects at level 4.,False,True
0b58d113-b3d5-454a-b54e-d2e80798b717,1f82e66e-3f1d-4f9c-a3c3-fe70ef440608,2,0.91,project_extracted,Applied Vulnerability Assessment in enterprise projects at level 2.,True,True
0b58d113-b3d5-454a-b54e-d2e80798b717,1996f0fa-184e-4d28-b196-f9298c20286b,4,0.85,peer_review,Demonstrated strong Team Collaboration in cross-functional work.,False,True
6bc14927-5f65-4650-9fef-871c381b7c11,cbd94fcb-d158-472a-97a4-e7aa8efb09b7,3,0.8,project_extracted,Applied Cloud Security in enterprise projects at level 3.,True,False
6bc14927-5f65-4650-9fef-871c381b7c11,bd2dd30e-5753-4684-ad8b-defec1f4c6d6,4,0.76,self_reported,Applied AWS in enterprise projects at level 4.,False,True
6bc14927-5f65-4650-9fef-871c381b7c11,1f82e66e-3f1d-4f9c-a3c3-fe70ef440608,3,0.76,manager_verified,Applied Vulnerability Assessment in enterprise projects at level 3.,True,False
6bc14927-5f65-4650-9fef-871c381b7c11,27b67913-3fc7-415f-a8c1-bf16d08e5571,4,0.85,peer_review,Demonstrated strong Communication in cross-functional work.,False,True
20eb45ec-67d7-465f-80c1-6421f8b89faf,4352cf79-2000-4b4c-a3be-724e8a896174,4,0.92,project_extracted,Applied Python in enterprise projects at level 4.,False,False
20eb45ec-67d7-465f-80c1-6421f8b89faf,df73d56b-0da5-4af6-831f-1b98b9250f00,5,0.76,manager_verified,Applied LLM in enterprise projects at level 5.,True,False
20eb45ec-67d7-465f-80c1-6421f8b89faf,3f040b2d-7d14-49cc-92c9-b3896ffd4699,4,0.92,self_reported,Applied RAG in enterprise projects at level 4.,False,False
20eb45ec-67d7-465f-80c1-6421f8b89faf,5ace71b6-12ce-4046-b359-157b455cd14d,2,0.9,project_extracted,Applied Vector Databases in enterprise projects at level 2.,False,False
20eb45ec-67d7-465f-80c1-6421f8b89faf,8550a797-0b53-4eea-8f6a-6715159af69e,4,0.78,self_reported,Applied Embeddings in enterprise projects at level 4.,False,False
20eb45ec-67d7-465f-80c1-6421f8b89faf,61f83cd2-f4c7-4893-92f6-11580979700b,3,0.93,manager_verified,Applied PyTorch in enterprise projects at level 3.,False,True
20eb45ec-67d7-465f-80c1-6421f8b89faf,27b67913-3fc7-415f-a8c1-bf16d08e5571,5,0.85,peer_review,Demonstrated strong Communication in cross-functional work.,False,True
20eb45ec-67d7-465f-80c1-6421f8b89faf,6c268b76-4bcf-48ef-85e3-c692f6f7fc75,3,0.85,peer_review,Demonstrated strong Agile in cross-functional work.,False,True
d99e7fa8-2109-4f28-9bb0-49f9bc6c82ee,10f0b092-b575-4e08-aee1-88a90f97c1ac,5,0.79,self_reported,Applied Product Analytics in enterprise projects at level 5.,False,False
d99e7fa8-2109-4f28-9bb0-49f9bc6c82ee,16c46e6c-223b-4521-8b6e-02686312ccaf,4,0.86,self_reported,Applied SQL in enterprise projects at level 4.,True,False
d99e7fa8-2109-4f28-9bb0-49f9bc6c82ee,98f1008a-dbc3-4ead-9486-a5e85a66c961,3,0.83,manager_verified,Applied Excel in enterprise projects at level 3.,True,True
d99e7fa8-2109-4f28-9bb0-49f9bc6c82ee,95ca2857-397c-4d39-b31b-83c6946fc117,5,0.85,peer_review,Demonstrated strong Time Management in cross-functional work.,False,True
d5aaa610-3409-4472-875b-ca6fd19ef791,c9e661cd-37bd-4132-a10b-7a766671ffa0,4,0.87,project_extracted,Applied Selenium in enterprise projects at level 4.,False,False
d5aaa610-3409-4472-875b-ca6fd19ef791,cf646dbe-e071-4074-9f36-2e3e93349c85,3,0.84,manager_verified,Applied Test Automation in enterprise projects at level 3.,False,False
d5aaa610-3409-4472-875b-ca6fd19ef791,4352cf79-2000-4b4c-a3be-724e8a896174,3,0.86,self_reported,Applied Python in enterprise projects at level 3.,True,True
d5aaa610-3409-4472-875b-ca6fd19ef791,6c268b76-4bcf-48ef-85e3-c692f6f7fc75,5,0.85,peer_review,Demonstrated strong Agile in cross-functional work.,False,True
8c36cfa8-84cc-4c0a-87e0-ceda9b35c835,62fda3ec-9eef-430c-8a1e-fca3eb205e79,4,0.92,project_extracted,Applied JavaScript in enterprise projects at level 4.,True,False
8c36cfa8-84cc-4c0a-87e0-ceda9b35c835,a77d6c17-a31e-49fe-ac9f-7bf36800ccf0,3,0.88,manager_verified,Applied TypeScript in enterprise projects at level 3.,False,False
8c36cfa8-84cc-4c0a-87e0-ceda9b35c835,5e4a8608-7ef1-43e5-8ee5-a86d5c9242e2,3,0.88,manager_verified,Applied REST API in enterprise projects at level 3.,True,False
8c36cfa8-84cc-4c0a-87e0-ceda9b35c835,488fe6e6-6184-4e1a-962c-149b2aac1dc6,3,0.73,self_reported,Applied Git in enterprise projects at level 3.,True,True
8c36cfa8-84cc-4c0a-87e0-ceda9b35c835,27b67913-3fc7-415f-a8c1-bf16d08e5571,5,0.85,peer_review,Demonstrated strong Communication in cross-functional work.,False,True
8c36cfa8-84cc-4c0a-87e0-ceda9b35c835,1996f0fa-184e-4d28-b196-f9298c20286b,5,0.85,peer_review,Demonstrated strong Team Collaboration in cross-functional work.,False,True
e30e9971-5c08-432d-bc5f-8c4c2765dedd,c9e661cd-37bd-4132-a10b-7a766671ffa0,4,0.86,project_extracted,Applied Selenium in enterprise projects at level 4.,False,False
e30e9971-5c08-432d-bc5f-8c4c2765dedd,cf646dbe-e071-4074-9f36-2e3e93349c85,4,0.92,manager_verified,Applied Test Automation in enterprise projects at level 4.,True,True
e30e9971-5c08-432d-bc5f-8c4c2765dedd,4352cf79-2000-4b4c-a3be-724e8a896174,4,0.83,self_reported,Applied Python in enterprise projects at level 4.,True,True
e30e9971-5c08-432d-bc5f-8c4c2765dedd,13229b41-a1f2-4d2f-91a3-cb4638ce4cef,4,0.85,peer_review,Demonstrated strong Problem Solving in cross-functional work.,False,True
e30e9971-5c08-432d-bc5f-8c4c2765dedd,95ca2857-397c-4d39-b31b-83c6946fc117,5,0.85,peer_review,Demonstrated strong Time Management in cross-functional work.,False,True
e8ebc110-8275-477f-a0cb-5f443f25ac09,10f0b092-b575-4e08-aee1-88a90f97c1ac,4,0.85,manager_verified,Applied Product Analytics in enterprise projects at level 4.,True,True
e8ebc110-8275-477f-a0cb-5f443f25ac09,16c46e6c-223b-4521-8b6e-02686312ccaf,4,0.91,manager_verified,Applied SQL in enterprise projects at level 4.,True,True
e8ebc110-8275-477f-a0cb-5f443f25ac09,98f1008a-dbc3-4ead-9486-a5e85a66c961,2,0.71,manager_verified,Applied Excel in enterprise projects at level 2.,False,True
e8ebc110-8275-477f-a0cb-5f443f25ac09,95ca2857-397c-4d39-b31b-83c6946fc117,4,0.85,peer_review,Demonstrated strong Time Management in cross-functional work.,False,True
e8ebc110-8275-477f-a0cb-5f443f25ac09,27b67913-3fc7-415f-a8c1-bf16d08e5571,5,0.85,peer_review,Demonstrated strong Communication in cross-functional work.,False,True
d3010204-a6b6-430e-8de1-c089f5c97186,16c46e6c-223b-4521-8b6e-02686312ccaf,5,0.82,project_extracted,Applied SQL in enterprise projects at level 5.,True,False
d3010204-a6b6-430e-8de1-c089f5c97186,98f1008a-dbc3-4ead-9486-a5e85a66c961,4,0.88,project_extracted,Applied Excel in enterprise projects at level 4.,False,True
d3010204-a6b6-430e-8de1-c089f5c97186,d8619e4c-70e2-4d9d-acab-8a4ec2af3842,4,0.83,self_reported,Applied Power BI in enterprise projects at level 4.,False,True
d3010204-a6b6-430e-8de1-c089f5c97186,4352cf79-2000-4b4c-a3be-724e8a896174,4,0.73,project_extracted,Applied Python in enterprise projects at level 4.,True,True
d3010204-a6b6-430e-8de1-c089f5c97186,df2c653a-8a63-42ba-b708-bfad266615da,3,0.71,project_extracted,Applied Data Visualization in enterprise projects at level 3.,False,True
d3010204-a6b6-430e-8de1-c089f5c97186,bdb9b5da-2b2d-408a-9e77-aa304dbf61a8,3,0.9,manager_verified,Applied Statistics in enterprise projects at level 3.,False,True
d3010204-a6b6-430e-8de1-c089f5c97186,6c268b76-4bcf-48ef-85e3-c692f6f7fc75,5,0.85,peer_review,Demonstrated strong Agile in cross-functional work.,False,True
7fcb9a27-2d5e-4e90-acd8-953d5046f0c2,178a2f9f-6d15-485e-a684-dcab469fb886,4,0.82,manager_verified,Applied Docker in enterprise projects at level 4.,False,False
7fcb9a27-2d5e-4e90-acd8-953d5046f0c2,29712980-fb4c-494d-8317-1defb0da8b25,3,0.91,project_extracted,Applied Kubernetes in enterprise projects at level 3.,True,False
7fcb9a27-2d5e-4e90-acd8-953d5046f0c2,bd2dd30e-5753-4684-ad8b-defec1f4c6d6,4,0.89,project_extracted,Applied AWS in enterprise projects at level 4.,True,False
7fcb9a27-2d5e-4e90-acd8-953d5046f0c2,e57a355f-4909-42b1-acf3-ae3970d39423,3,0.84,self_reported,Applied Linux in enterprise projects at level 3.,False,False
7fcb9a27-2d5e-4e90-acd8-953d5046f0c2,93d3bd3d-b72f-4062-a983-f92e0f17d667,3,0.8,project_extracted,Applied CI/CD in enterprise projects at level 3.,False,True
7fcb9a27-2d5e-4e90-acd8-953d5046f0c2,c32e2e45-987e-4fcc-a235-e19584801fe9,3,0.94,project_extracted,Applied Terraform in enterprise projects at level 3.,False,False
7fcb9a27-2d5e-4e90-acd8-953d5046f0c2,13229b41-a1f2-4d2f-91a3-cb4638ce4cef,5,0.85,peer_review,Demonstrated strong Problem Solving in cross-functional work.,False,True
7fcb9a27-2d5e-4e90-acd8-953d5046f0c2,95ca2857-397c-4d39-b31b-83c6946fc117,5,0.85,peer_review,Demonstrated strong Time Management in cross-functional work.,False,True
ca2f1a7d-82f2-490f-ad83-21a7011ae9ee,cbd94fcb-d158-472a-97a4-e7aa8efb09b7,4,0.78,manager_verified,Applied Cloud Security in enterprise projects at level 4.,False,True
ca2f1a7d-82f2-490f-ad83-21a7011ae9ee,bd2dd30e-5753-4684-ad8b-defec1f4c6d6,5,0.95,manager_verified,Applied AWS in enterprise projects at level 5.,False,False
ca2f1a7d-82f2-490f-ad83-21a7011ae9ee,1f82e66e-3f1d-4f9c-a3c3-fe70ef440608,4,0.88,project_extracted,Applied Vulnerability Assessment in enterprise projects at level 4.,False,True
ca2f1a7d-82f2-490f-ad83-21a7011ae9ee,1996f0fa-184e-4d28-b196-f9298c20286b,4,0.85,peer_review,Demonstrated strong Team Collaboration in cross-functional work.,False,True
ca2f1a7d-82f2-490f-ad83-21a7011ae9ee,27b67913-3fc7-415f-a8c1-bf16d08e5571,5,0.85,peer_review,Demonstrated strong Communication in cross-functional work.,False,True
c2f51815-6d15-4791-a5b6-f03f440f46ae,16c46e6c-223b-4521-8b6e-02686312ccaf,5,0.74,manager_verified,Applied SQL in enterprise projects at level 5.,True,True
c2f51815-6d15-4791-a5b6-f03f440f46ae,98f1008a-dbc3-4ead-9486-a5e85a66c961,3,0.75,project_extracted,Applied Excel in enterprise projects at level 3.,False,False
c2f51815-6d15-4791-a5b6-f03f440f46ae,d8619e4c-70e2-4d9d-acab-8a4ec2af3842,4,0.8,self_reported,Applied Power BI in enterprise projects at level 4.,False,False
c2f51815-6d15-4791-a5b6-f03f440f46ae,4352cf79-2000-4b4c-a3be-724e8a896174,2,0.88,manager_verified,Applied Python in enterprise projects at level 2.,True,False
c2f51815-6d15-4791-a5b6-f03f440f46ae,df2c653a-8a63-42ba-b708-bfad266615da,5,0.83,project_extracted,Applied Data Visualization in enterprise projects at level 5.,True,False
c2f51815-6d15-4791-a5b6-f03f440f46ae,bdb9b5da-2b2d-408a-9e77-aa304dbf61a8,3,0.84,manager_verified,Applied Statistics in enterprise projects at level 3.,False,False
c2f51815-6d15-4791-a5b6-f03f440f46ae,13229b41-a1f2-4d2f-91a3-cb4638ce4cef,4,0.85,peer_review,Demonstrated strong Problem Solving in cross-functional work.,False,True
6c22f6a6-0fd1-4be8-9ce0-816706f56e44,4352cf79-2000-4b4c-a3be-724e8a896174,5,0.92,project_extracted,Applied Python in enterprise projects at level 5.,False,True
6c22f6a6-0fd1-4be8-9ce0-816706f56e44,df73d56b-0da5-4af6-831f-1b98b9250f00,4,0.71,manager_verified,Applied LLM in enterprise projects at level 4.,True,False
6c22f6a6-0fd1-4be8-9ce0-816706f56e44,3f040b2d-7d14-49cc-92c9-b3896ffd4699,5,0.86,manager_verified,Applied RAG in enterprise projects at level 5.,False,True
6c22f6a6-0fd1-4be8-9ce0-816706f56e44,5ace71b6-12ce-4046-b359-157b455cd14d,3,0.91,project_extracted,Applied Vector Databases in enterprise projects at level 3.,False,True
6c22f6a6-0fd1-4be8-9ce0-816706f56e44,8550a797-0b53-4eea-8f6a-6715159af69e,2,0.85,manager_verified,Applied Embeddings in enterprise projects at level 2.,True,True
6c22f6a6-0fd1-4be8-9ce0-816706f56e44,61f83cd2-f4c7-4893-92f6-11580979700b,2,0.87,manager_verified,Applied PyTorch in enterprise projects at level 2.,True,True
6c22f6a6-0fd1-4be8-9ce0-816706f56e44,27b67913-3fc7-415f-a8c1-bf16d08e5571,4,0.85,peer_review,Demonstrated strong Communication in cross-functional work.,False,True
d66cd70c-978e-46cc-a871-1b2e00f11a3c,bd2dd30e-5753-4684-ad8b-defec1f4c6d6,3,0.93,self_reported,Applied AWS in enterprise projects at level 3.,True,True
